,x1,x2
0,0.07608174859220551,-1.574196388310495
1,-0.4381226253796008,-2.165839826287455
2,-0.7267177093032919,-1.1889180139382518
3,-0.448822405755103,-1.8074343941013404
4,-0.4809538610401559,-1.9751997586747754
5,0.09309160022625612,-2.109476507926739
6,-0.3795267565186062,-1.6442857216689655
7,0.28178478888064407,-2.0845578721354174
8,-0.37141170901763854,-1.9072974508246796
9,-0.007004419170884013,-1.5860605492991762
10,-0.0012771670325127382,-1.7749159391407046
11,-0.027595391906061528,-2.303338939535293
12,-0.6272326677812811,-0.9772795276865305
13,-0.5250212309986164,-1.959204750324656
14,-0.2884175713485339,-1.4736922029563468
15,-0.35754125482972327,-2.242065387496945
16,-0.03927002118072098,-1.7351065956953113
17,-0.08231437797220162,-1.6601019943744992
18,0.10568828271130914,-1.7811359676660197
19,0.008770089821965976,-1.6392481452286483
20,-0.152549187918177,-2.2689895439709766
21,-0.3114972073759506,-1.4711743193467364
22,-0.3260183530455105,-1.8574595279197395
23,-1.0276596969817446,-1.3443250727426113
24,-0.7994692864224251,-1.438943356870424
25,1.7729337159614096,-0.8805638468384193
26,2.0735560468847525,-1.548569322962881
27,2.1163862529423447,-0.8999764512555577
28,2.4714006733507374,-1.7151882815387105
29,2.039749119482008,-1.7124567762643772
30,2.6785361984153866,-1.0015748686356223
31,2.2816489374456523,-1.354501537819181
32,2.1663985552454,-0.9614121064201564
33,1.3924014771379989,-1.6902770550700048
34,2.1222082262906303,-1.2376017971963917
35,1.3511122908465827,-1.1472319449860244
36,1.715872361482709,-1.4964889880527414
37,2.1673921702812335,-1.2171333326200895
38,1.8439001787369027,-1.2457760375279263
39,2.114087275354475,-0.9454938546180345
40,1.6255921909917976,-1.1761202515047346
41,1.855122849061768,-0.9591449450195167
42,2.1435740704865354,-1.4388552763848403
43,2.30229834376155,-1.7286529523682574
44,1.6526592402884306,-0.5324315567538122
45,1.9233923054827267,-1.140512622315806
46,1.488949760557618,-1.3725593337432473
47,2.0125873001692525,-1.420832164897515
48,2.109538066252449,-1.1276046082230855
49,1.5038797932726498,-1.5454399059005497
50,-0.8452634190554691,-1.5502637526764644
51,-0.7214141074138298,-1.7933839203745316
52,-0.02164524043384758,-1.909826195228819
53,-0.21781512490913973,-1.4326739737917646
54,-0.08423846435646917,-1.7906537087943937
55,-0.41192077053303544,-1.438909509391322
