,x1,x2
0,-1.3739053299497046,-1.038186107273777
1,-0.5821193308246533,-0.6228401885564345
2,-1.2002150566643466,0.10505982769905359
3,-1.1521945162864142,-0.1359962213682368
4,-1.3004571272172802,0.21961701816462753
5,-1.307998862406047,-0.5930535688128893
6,-1.5560097970659945,0.0063666035791875575
7,-1.140863396527696,-0.2953771506020625
8,-1.189407787553759,-0.5174721564054874
9,-1.568634683903731,-0.7206300173925614
10,-1.2317903687821645,-0.6348282719918391
11,-1.0325264088804844,-0.5672364384646278
12,-1.2722739095745805,-0.8767178751728024
13,-2.0019280243872037,-0.4205098246684921
14,-2.251001282685204,0.5467998963146489
15,-1.508781242180104,-0.35519892820263516
16,-0.9953078208921089,-0.3739873139391128
17,-1.1161321280824714,-0.8556810409046043
18,-0.9580917176684272,-0.33452337183303366
19,-0.9982248541510058,-0.025435683811982912
20,-1.3802958823273748,-0.06596034177538762
21,-1.229668936149292,-0.0830482478202986
22,-1.311722171915239,-0.08607436374285637
23,-1.6757662752971272,-0.5124471764096458
24,-1.6015261582605298,-0.3157130392519748
25,-0.9916598366654703,-0.3680506608669575
26,-1.1257663357234886,-1.223399191738861
27,-0.9520389354486204,0.43709239752219853
28,-1.2944793772843866,-0.4930683814900009
29,-0.8589328462215551,-0.22027571707868318
30,-1.1531888803778116,-0.7320723219468273
31,-0.8970012424802019,-0.2707349657543943
32,-1.208576239819673,-0.10508235371097849
33,-1.1103177049815962,-0.14408427498581525
34,-0.8339951810548591,-0.06352993699390913
35,-1.6685462173122876,-0.43965096268801135
36,-0.8360405019381567,-0.8182612949178809
37,-1.7118158107009953,-0.4377900561677569
38,-0.8611817658416423,-1.0282857202188818
39,-1.2416762700953015,-0.8893122749298802
40,-1.7774877948279189,-0.6151433336328129
41,-0.7885815876087501,-0.10256495255864176
42,-1.7359169601444995,0.011284738566661012
43,-1.2365191908771858,-0.20816977809892395
44,-1.159977980619823,0.25605038524937185
45,-0.867743004748488,-0.26288559624430075
46,-1.351566361566965,-0.7667227969221114
47,-1.2676640829440506,-0.6090907106417706
48,-1.1327296023064886,-0.34868223056581293
