,weight,x1,x2
0,0.2041323780180788,0.44818637559138297,0.4945032048862779
1,0.12606527034346512,-0.4874856790971158,1.1668308166796595
2,0.21800433676917344,-0.3265942153860186,-1.7565234059110342
3,0.3306897091745511,1.9117525728465818,-1.173195174865726
4,0.017360877070799828,0.24715055354345838,0.6746083191215453
5,0.009763391505171923,-0.3601695483501288,0.8549369024004527
6,0.04637341410742402,0.023379516510573572,0.8501517735584083
7,0.0036163525264944437,-0.9127435534020094,0.10115426213721651
8,0.0031686005233756516,1.099646139153681,0.5273460170761539
9,0.010667016494738833,2.2030363645304796,0.8639131568945242
10,0.003295342629075336,-0.31028132919367135,-0.6207245051037267
11,0.0023666227700665367,-0.9656568505689049,-0.7458309636069136
12,0.0021682039227604553,1.9580367566097674,0.34141538410146904
13,0.0033350331683145397,-0.7779691621302911,-1.1205250172172352
14,0.002360791274011331,-1.3609441840507934,-0.12318380405527565
15,0.0013580213879341777,-0.943870936295033,0.3199853937546721
16,0.002748405582572125,1.435351153950065,0.06991241906247703
17,0.002957834686704768,-0.3621563363915128,-0.7764675026445611
18,0.0004024382415576034,0.8064764544037402,-0.11016255828873033
19,0.00014071379438061141,1.7002677153696684,0.8431414378779096
20,0.0017171644256870017,-0.03874708476837241,-0.22488217282684594
21,0.0007685146799099957,0.9767256541419279,0.39290713396907456
22,7.236898121832004e-05,2.078569141066862,0.02233664907244326
23,0.0023691158923206572,-0.4318750512160874,-2.3482697034546076
24,0.0013753539773901683,1.6999313415900459,-1.582168256497023
25,0.0003212319848256227,1.8051505634157547,1.4540801745898004
26,6.477321641964802e-05,0.7964563428007125,0.6540293826145422
27,0.0011445023348323217,0.46995510524226414,-0.4950764488934111
28,2.9604537280783655e-05,-0.24994495756024804,-0.6017126553571499
29,4.1770691953376265e-05,0.9366428260339248,0.9458792676620997
30,0.00026979350250653784,1.7198386788796176,0.30314340594295947
31,0.00012532384546460763,1.598359425825625,-0.43514481833022023
32,5.4386202267565955e-05,1.2656447352259148,-1.2699825481691045
33,0.00024354733184600978,-0.10089297735206826,0.386050932128358
34,4.31897501028398e-05,1.5215623195791834,-0.23841397106700365
35,2.9290515202485304e-05,0.7736365628672606,0.15929619828471508
36,0.00015025789724488044,2.72632692954737,0.7490291507140636
37,6.195463751171876e-06,0.2999497839775582,0.6147710184764044
38,5.609582746385238e-06,0.748600507113914,0.8948473702898649
39,8.220074004405004e-05,0.5645938165736565,1.2453554245581862
40,6.928500760147346e-06,0.5641438730778403,-2.59454998859793
41,2.1080584268801334e-05,0.5649171897494354,0.8172680498672666
42,8.815272613985142e-06,1.7987723791865302,-0.7637155200305135
43,9.731432730681305e-06,0.5719905159208001,-1.1705764219787824
44,6.048617148168896e-06,0.9781021840563211,1.072544547882613
45,3.4608508000633505e-06,0.05232440086378637,-0.09816660645882522
46,1.594170563724017e-06,-0.7475771093763897,-0.7520846453146031
47,1.3905790414077347e-06,1.3860699465862116,-2.317007795246215
48,3.6370896785947424e-06,-0.36987975908836646,0.4642500016990428
49,2.0574830409954044e-06,0.9071718094799375,-1.769228083648525
50,1.6885962897992184e-05,-0.1020173575419242,-0.031072518371563218
51,4.354439457612372e-07,1.0515849911641877,-1.3010134174257064
52,1.1625759660321628e-05,-0.037748610743650546,0.03790547987243964
53,3.859027383210487e-07,-1.150443958761365,-0.20268492249783257
54,3.4572730074748237e-06,0.9212511410814562,0.25659810189808735
55,4.409105451477004e-10,1.3254452526857103,0.11635163485764122
56,3.0988501464280882e-06,0.43110439319844795,-0.3750436267784286
57,1.6485731174471425e-06,0.7541593758701409,0.4513212369434218
58,1.0658032041662335e-07,1.3855760863942552,1.0113191177692098
59,2.509774734057368e-06,-0.6977523718685419,1.1187895758800435
60,3.4106594777381525e-06,2.245691357387556,-0.28820979237946287
61,7.748778757709537e-07,-1.1751494534196456,0.5909790331283622
62,8.293477071796702e-08,-0.21022158992412532,0.884638557839571
