,x1,x2
0,0.16172989695433573,-1.8639459286569027
1,0.44755552869269566,-1.4642998289763822
2,0.3397395432388589,-1.5820453587315644
3,0.3577834238268391,-1.6608465700217454
4,0.29493176445441005,-1.5758840099816878
5,0.19062135734535887,-1.7970454370584754
6,0.27533896516051404,-1.7727148237983772
7,0.441566719310583,-1.7452665957359514
8,0.2704965142388961,-1.7373061606166036
9,0.17439630132906772,-1.7487485571741754
10,0.3803411207158204,-1.739941448112864
11,0.21850149164354965,-1.7206115524698666
12,0.4057737048896318,-1.6244843967261542
13,0.23973627370045025,-1.6312873305721327
14,0.18769676208008643,-1.6566027586816086
15,0.10788366726929277,-1.6268566115232508
16,0.3257273239992158,-1.722410713809647
17,0.1260172313155884,-1.6317930052482232
18,0.12809878230883043,-1.7840811501033307
19,0.28232528292994,-1.6665466524801582
20,0.36129190681886036,-1.6579243470240848
21,0.44294024458950365,-1.8495834375869649
22,0.2503952318782915,-1.5052018296324459
23,0.1707416650055025,-1.7160297742259536
24,0.3867669597550849,-1.6457066320015492
25,1.346298445603446,0.3636691910021864
26,1.3136336636316206,0.37976921170564903
27,1.1790865248306917,0.21556657400597085
28,1.2632257604331074,0.4052595165219616
29,1.5182359349788537,0.25997898115808515
30,1.4409808426029802,0.21824332270671715
31,1.3310591886713885,0.36842048883135575
32,1.3077188180076587,0.4115393351650721
33,1.2913061063596731,0.5168144092041898
34,1.3446581745931356,0.5133961612796826
35,1.452320292205109,0.4187816784700963
36,1.4109751807233741,0.5435540557759195
37,1.4166386260937471,0.3571743736663255
38,1.382510263476742,0.41451874803123645
39,1.2290366755923365,0.37624972348329555
40,1.4362805287785096,0.27353557306475945
41,1.3945554215516816,0.33616363481688705
42,1.367382406057462,0.4913201214271815
43,1.2972684926316636,0.3761158456618398
44,1.3560798450778324,0.15131179304271802
45,1.1647791832227596,0.25896367724879554
46,1.2707388096471626,0.37960000207927413
47,1.132039734901821,0.39169339747791454
48,1.2894655523161447,0.5334331175566482
49,1.0974453571439629,0.5538249036374284
50,1.9589871363298839,0.771020986636521
51,2.1128036605211697,0.668247140398713
52,2.0628570643342274,0.8242843302663968
53,2.032958622122984,0.9435389416314215
54,2.1477440386505844,0.8276682500728372
55,2.219833520369603,0.7718450293693058
56,2.1060069358679416,0.6048689290470946
57,2.201486105434315,0.8669720428445953
58,2.004379821919925,0.6130481012380984
59,2.2781505280905763,0.8000506311040378
60,2.1443242888899574,0.753471580897017
61,2.033550683833892,0.7099874787448291
62,2.0608885304976376,0.6358413449260703
63,2.1423958586105325,0.8575884141535264
64,2.079113082577209,0.7057206757126703
65,2.0531553620985816,0.6922135843400311
66,2.008382971904438,0.7924117857691506
67,2.161735120075768,0.6088318946582657
68,1.961830121093789,0.6610398709782401
69,2.162544933258553,0.6329021351879052
70,2.094744385787773,0.7067528514682341
71,2.244679933134238,0.677063393678248
72,2.1533123450200584,0.8226786983022442
73,2.16223100730607,0.7587222625198027
74,2.040823741556867,0.7385879900656206
75,0.48723998266608853,0.14248066299908962
76,0.7455726125264137,0.07555905833606558
77,0.519244933214836,0.16950945871147932
78,0.4855758273318801,0.0856607366766963
79,0.45991901327312606,0.07596990592558103
80,0.6454014682909848,0.24693385280917757
81,0.6409327123186421,0.15464678481654154
82,0.7570623162095701,0.03272582571874863
83,0.48394954695855724,0.1282455219649324
84,0.5342785093511225,0.042731824919918615
85,0.7215254985158581,0.17346179067921674
86,0.5082411170064443,0.1522341885117635
87,0.634868574949893,0.16046414002836623
88,0.4820750683421173,0.20221159778105835
89,0.605971362524459,0.2440393251861956
90,0.5859202198018642,0.00790014498459568
91,0.4265522112168611,0.17537203109444865
92,0.600230788608152,0.18785953361911525
93,0.5402749340080624,0.2333890182255148
94,0.5467277294354383,0.0653265557363664
95,0.6220276804027234,0.12068916588934533
96,0.5708835715471493,0.23678594378519363
97,0.47102094710030207,0.2821844096635062
98,0.6265400368889643,0.19788301081744336
99,0.5202363875988545,0.17623949896533783
100,-0.920704309232835,0.6002891511443964
101,-1.0989796434218728,0.5224585019304381
102,-0.9612683131983408,0.5809674345614836
103,-1.048413838771584,0.6546219937940165
104,-1.1045203679986153,0.6263568204997251
105,-1.1663962647313548,0.5354156047091608
106,-1.2666089778547474,0.5362297999106418
107,-1.209782955446809,0.7320659416844423
108,-0.8991396309393755,0.6292931987093681
109,-1.1853552381225068,0.8108604934506486
110,-1.132630089506464,0.5009720789242915
111,-1.0972875715529806,0.7358939797930626
112,-1.32221641625651,0.5818838039180508
113,-1.1248516923822351,0.5396448778804834
114,-1.2091002721564237,0.7280930859838448
115,-1.059012818033203,0.6139330203074571
116,-1.1317556272789542,0.7454080801876326
117,-1.0139097657278315,0.5878970852368388
118,-1.0835151378210492,0.5570761162533063
119,-0.9050102111750798,0.6602971773997008
120,-1.1086717535705946,0.5223809195012463
121,-0.9152756271877325,0.6682759520186482
122,-1.1343779825763345,0.6626052047339623
123,-1.2574660572513536,0.6691046405936449
124,-0.9399207824082023,0.6966484689479873
125,1.276429086045885,-1.486888689546254
126,1.4125587063163454,-1.4027479413041342
127,1.4426648545838223,-1.5613265041875932
128,1.2369824468145219,-1.572083689410659
129,1.4357915645920096,-1.5485154612692615
130,1.324267466359343,-1.5546010284807232
131,1.4084293521321545,-1.3900985417710823
132,1.32877661480446,-1.5300750550586073
133,1.2561032031331238,-1.6379869997698224
134,1.1943574780198798,-1.241219118650824
135,1.413214390066698,-1.3440802645340244
136,1.4175622270643147,-1.5508058766060684
137,1.4837675550512546,-1.6379209824436496
138,1.2807636369309783,-1.442455016247406
139,1.2594880570837839,-1.2739189107490567
140,1.2478235076528212,-1.4009870381781342
141,1.3424090238682997,-1.5037211536311699
142,1.616256526816378,-1.3868928763529995
143,1.470432421617461,-1.5386327707788774
144,1.3525836546264693,-1.5172224760231907
145,1.3532102102177268,-1.4750750877741883
146,1.2321281620709768,-1.4210263503602218
147,1.427716365051526,-1.3058516179685498
148,1.4129796041194083,-1.5065077054152909
149,1.2450404227260008,-1.3377696630801394
150,0.4835097866349565,-1.7399939181312052
151,0.4985468148038409,-1.5649197696708437
152,0.24369537133809627,-1.839253567773423
153,0.421994590737061,-1.6441140921948088
154,0.20600330332778025,-1.709088115491303
155,0.3393548900078063,-1.4817768027430596
156,0.1780924851687598,-1.732471628143504
157,0.39277624946980955,-1.745290577899147
158,0.24750335580402993,-1.5350024880878572
159,0.26005216874784676,-1.7315856744519718
160,-0.007377005826806227,-1.7826059097113665
161,0.38926545306899096,-1.8791666342019333
162,0.23443196951294776,-1.6323364906427544
163,0.18011954584881612,-1.7820533347222987
164,0.3821816151640817,-1.6406204812252931
165,0.35217800911418584,-1.645556340054028
166,0.1689774054322457,-1.6548464472112527
167,0.40232296215624186,-1.6079017396327027
168,0.2647967194580909,-1.6212965678826234
169,0.46933968305684004,-1.7131979702200506
170,0.38418809147854577,-1.5888665785753375
171,0.3516694584574311,-1.549752359505328
172,0.24537662964243356,-1.686040404402779
173,0.16491915507563001,-1.5463992817988417
174,0.10841500644106242,-1.6585032889110796
175,2.0232073669211283,0.7638270454704532
176,2.0778396666037042,0.8763572900309005
177,1.9820054100075775,0.6837077426646159
178,1.9892032103200856,0.7899633886051647
179,2.076801098951122,0.8347818921875843
180,2.00828246949551,0.5910795674343498
181,2.0264759761047126,0.703594194905271
182,2.0582624589622447,0.6792825708753751
183,2.28596638626684,0.7514526340044616
184,2.312541525807699,0.9662436777857162
185,2.285410154742772,0.6941610850703047
186,2.1606730900150293,0.9646830052285724
187,2.0403459585514887,0.7108061403420433
188,1.939433835178136,0.6880521410451901
189,2.078267134469287,0.841620323938031
190,2.0150665133282075,0.8481056546424581
191,2.2863935341880746,0.7382028640737313
192,2.1457969533765238,0.7716649348627722
193,1.9707777320868602,0.6844672711258853
194,2.20216449696621,0.7910632650036963
195,2.004093977560516,0.7736065856554034
196,2.2035625547147975,0.7131547053893441
197,2.162459390012043,0.8799104253846437
198,2.05796644170432,0.6041140758009254
199,2.0219184988793777,0.8527202684755454
200,-1.0003370036583257,0.7463704656978759
201,-1.0930535735278877,0.501698295583344
202,-1.0577787545849042,0.7018062304132094
